id,displayTitle,merchant,brand,category,asin,price,purchaseUrl,imageUrl,hasPurchaseUrl,validPurchaseUrl,purchaseHostname,merchantMatchesPurchaseDomain,hasAsin,asinPresentInPurchaseUrl,affiliateTagPresent,affiliateTagValue,affiliateTagLooksPlaceholder,hasImageUrl,validImageUrl,imageHostname,imageDomainMatchesMerchant,imageApproved,isCurated,active,swipeEligible,titleFieldsConsistent,suspiciousBrandValue,status,notes
kCQ4Q2GVoduhk29LsDP2,Classic Sheet Set,Amazon,SwipeShop Studio,cozy-bedroom,,90.99,https://www.amazon.ca/s?k=Classic%20Sheet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_38/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
mvPRDTn6IsO4iXZEjiQY,Classic Sheet Set,Amazon,SwipeShop Studio,cozy-bedroom,,75.99,https://www.amazon.ca/s?k=Classic%20Sheet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_173/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
0gODIckhMRY7QwHGJ7Bh,Classic Shelf Unit,Amazon,SwipeShop Studio,storage,B0932PSJ1K,92.99,https://www.amazon.ca/dp/B0932PSJ1K/ref=nosim?tag=YOURREALTAG-20,https://images.thdstatic.com/productImages/5777c42358324d94b47bb931c4b2415f/svn/black-tileon-pantry-organizers-aybszhd2729-64_600.jpg,true,true,www.amazon.ca,true,true,true,true,YOURREALTAG-20,true,true,true,images.thdstatic.com,false,false,false,true,false,true,true,review,"Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
662vt88BXlU1YuUq7kzd,Classic Shelf Unit,Amazon,SwipeShop Studio,storage,,44.99,https://www.amazon.ca/s?k=Classic%20Shelf%20Unit%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_26/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
Gph67eKsyZvpcP9nsof1,Classic Shelf Unit,Amazon,SwipeShop Studio,storage,,47.99,https://www.amazon.ca/s?k=Classic%20Shelf%20Unit%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_57/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
L6ahdqndO94vzhPw2DxP,Classic Side Table,Amazon,SwipeShop Studio,storage,,132.99,https://www.amazon.ca/s?k=Classic%20Side%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_182/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
QDlwKWdA9DEJgX6PeC4e,Classic Side Table,Amazon,SwipeShop Studio,storage,,135.99,https://www.amazon.ca/s?k=Classic%20Side%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_83/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
fCng9Vx9Z3UbbHYNi6Iw,Classic Stool,Amazon,SwipeShop Studio,storage,,152.99,https://www.amazon.ca/s?k=Classic%20Stool%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_12/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
TrkWmMX3QppV8s27M6Ct,Classic Storage Basket,Amazon,SwipeShop Studio,storage,,56.99,https://www.amazon.ca/s?k=Classic%20Storage%20Basket%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_110/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
CyezIcJVVAkbg0F2UAaZ,Classic Vanity Mirror,Amazon,SwipeShop Studio,mirrors,,59.99,https://www.amazon.ca/s?k=Classic%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_131/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
ASkgYbBiaxTYCH6NlQ41,Classic Wall Mirror,Amazon,SwipeShop Studio,mirrors,,71.99,https://www.amazon.ca/s?k=Classic%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_45/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
45Rpj421wRUEt3uUj3X1,Classic Wall Poster,Amazon,SwipeShop Studio,wall-decor,,60.99,https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_58/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
bcTlOJGTwTXk9TN5CC45,Classic Wall Poster,Amazon,SwipeShop Studio,wall-decor,,48.99,https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_144/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
exYAmdurg6SHcD8lW5rZ,Classic Wall Poster,Amazon,SwipeShop Studio,wall-decor,,45.99,https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_123/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
I8BEqPOvztwVHbKl5pwM,Classic Wall Poster,Amazon,SwipeShop Studio,wall-decor,,42.99,https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_92/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
5XV87SntrqfajztESE9k,Classic Wool Rug,Amazon,SwipeShop Studio,storage,,103.99,https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_29/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
LTcHCvYvOvQiXieuYu4U,Classic Wool Rug,Amazon,SwipeShop Studio,storage,,79.99,https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_41/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
OKGfTZSnPdOrfyT9VQiU,Classic Wool Rug,Amazon,SwipeShop Studio,storage,,85.99,https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_53/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
tmOP0xt8ycjrdywkZorU,Classic Wool Rug,Amazon,SwipeShop Studio,storage,,103.99,https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_189/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
amazon_B0848JGM78,COCODOR Flower Reed Diffuser Set White Jasmine,Amazon.ca,Cocod'or,shelf-styling,B0848JGM78,27.99,https://www.amazon.ca/dp/B0848JGM78,https://m.media-amazon.com/images/I/61h2tXuDjjL._AC_SX679_.jpg,true,true,www.amazon.ca,true,true,true,false,,true,true,true,m.media-amazon.com,true,true,true,true,true,true,false,review,"Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag"
amazon_B06ZYH411W,Command Display Floating Wall Shelves Set,Amazon.ca,Command,wall-decor,B06ZYH411W,25.02,https://www.amazon.ca/dp/B06ZYH411W,https://m.media-amazon.com/images/I/71C6kInVA0L._AC_SY879_.jpg,true,true,www.amazon.ca,true,true,true,false,,true,true,true,m.media-amazon.com,true,true,true,true,true,true,false,review,"Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag"
8Z0NieE2XyDTyqv3nNL1,Cozy Accent Chair,Amazon,SwipeShop Studio,storage,,152.99,https://www.amazon.ca/s?k=Cozy%20Accent%20Chair%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_142/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
EWpbaySRFau8gNaM91pt,Cozy Accent Chair,Amazon,SwipeShop Studio,storage,,170.99,https://www.amazon.ca/s?k=Cozy%20Accent%20Chair%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_38/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
sLpsQM4uiaCCg5hAs7Gl,Cozy Area Rug,Amazon,SwipeShop Studio,storage,,79.99,https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_161/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
sYmll7EQo7mMb2QZOWt7,Cozy Area Rug,Amazon,SwipeShop Studio,storage,,106.99,https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_80/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
1Ugc7BgT2nM8O83ADMiR,Cozy Bench,Amazon,SwipeShop Studio,storage,B084SN2GD7,155.99,https://www.amazon.ca/dp/B084SN2GD7/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/seating_193/600/600,true,true,www.amazon.ca,true,true,true,true,YOURREALTAG-20,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
FktYZkf1XtixBN9dqbhy,Cozy Bench,Amazon,SwipeShop Studio,storage,,152.99,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_122/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
pfUZW5aBH96RitbGB8qa,Cozy Bench,Amazon,SwipeShop Studio,storage,,152.99,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_102/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
PwSaPNIUbIqlAsmXUbVK,Cozy Bench,Amazon,SwipeShop Studio,storage,,152.99,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_172/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
ygh4lF2A5fJSgK2Ot3Jp,Cozy Bench,Amazon,SwipeShop Studio,storage,,170.99,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_178/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
YRMa2MrpePewrUwK3QYJ,Cozy Bench,Amazon,SwipeShop Studio,storage,,170.99,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_108/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
5HvlSDZ0FaoEO2w7aXYF,Cozy Canvas Art,Amazon,SwipeShop Studio,wall-decor,,48.99,https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_4/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
JGEloy7I8aMrO4Mg6FCt,Cozy Canvas Art,Amazon,SwipeShop Studio,wall-decor,,42.99,https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_152/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
Nay2YSWy8F2gPd1TyGnx,Cozy Canvas Art,Amazon,SwipeShop Studio,wall-decor,,48.99,https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_184/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
pgHv0X2IkFFJck1sZuna,Cozy Canvas Art,Amazon,SwipeShop Studio,wall-decor,,66.99,https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_40/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
sANdiIo70GH6BVcC8qAe,Cozy Ceramic Set,Amazon,SwipeShop Studio,storage,,19.99,https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_51/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
x79aYcOmmgWlVddIfXtg,Cozy Ceramic Set,Amazon,SwipeShop Studio,storage,,40.99,https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_168/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
EfPa779vIfB8tq6x7FwR,Cozy Coffee Table,Amazon,SwipeShop Studio,storage,,156.99,https://www.amazon.ca/s?k=Cozy%20Coffee%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_150/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
ezHm8QS7zTYU0j7RaAEn,Cozy Coffee Table,Amazon,SwipeShop Studio,storage,,144.99,https://www.amazon.ca/s?k=Cozy%20Coffee%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_116/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
pWmcfHd54WF1iPy6H6j5,Cozy Console Table,Amazon,SwipeShop Studio,storage,,132.99,https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_72/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
vMmABeRc75sPqtMp1QXU,Cozy Console Table,Amazon,SwipeShop Studio,storage,,147.99,https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_147/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
PE55ozLPYpmVboSJyGFs,Cozy Duvet Set,Amazon,SwipeShop Studio,cozy-bedroom,,69.99,https://www.amazon.ca/s?k=Cozy%20Duvet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_61/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
YtVL29nE6xDf7KoineFM,Cozy Duvet Set,Amazon,SwipeShop Studio,cozy-bedroom,,81.99,https://www.amazon.ca/s?k=Cozy%20Duvet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_85/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
NIu51t1CmhkGT5NXouL8,Cozy Floor Lamp,Amazon,SwipeShop Studio,lighting,,67.99,https://www.amazon.ca/s?k=Cozy%20Floor%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_147/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
Mepy65gYgwMOaXyCRKNJ,Cozy Framed Print,Amazon,SwipeShop Studio,wall-decor,,54.99,https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_6/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
n7CixAyzX7ApsDEarXMx,Cozy Framed Print,Amazon,SwipeShop Studio,wall-decor,,48.99,https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_164/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
NoKD2XdFMWO4LETAfixS,Cozy Framed Print,Amazon,SwipeShop Studio,wall-decor,,63.99,https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_49/600/600,true,true,www.amazon.ca,true,false,false,false,,true,true,true,picsum.photos,false,false,false,true,false,true,true,review,"Missing ASIN for Amazon product | Missing Amazon affiliate tag | Amazon affiliate tag missing, placeholder, or not equal to configured production tag | imageUrl domain does not match merchant domain | imageApproved is false | isCurated is false | swipeEligible is false | Brand looks placeholder/internal and should be verified"
