id,title,merchant,brand,asin,active,swipeEligible,imageApproved,isCurated,purchaseUrl,imageUrl
I8BEqPOvztwVHbKl5pwM,Classic Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_92/600/600
5XV87SntrqfajztESE9k,Classic Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_29/600/600
LTcHCvYvOvQiXieuYu4U,Classic Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_41/600/600
OKGfTZSnPdOrfyT9VQiU,Classic Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_53/600/600
tmOP0xt8ycjrdywkZorU,Classic Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_189/600/600
8Z0NieE2XyDTyqv3nNL1,Cozy Accent Chair,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Accent%20Chair%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_142/600/600
EWpbaySRFau8gNaM91pt,Cozy Accent Chair,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Accent%20Chair%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_38/600/600
sLpsQM4uiaCCg5hAs7Gl,Cozy Area Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_161/600/600
sYmll7EQo7mMb2QZOWt7,Cozy Area Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_80/600/600
1Ugc7BgT2nM8O83ADMiR,Cozy Bench,Amazon,SwipeShop Studio,B084SN2GD7,true,false,false,false,https://www.amazon.ca/dp/B084SN2GD7/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/seating_193/600/600
FktYZkf1XtixBN9dqbhy,Cozy Bench,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_122/600/600
pfUZW5aBH96RitbGB8qa,Cozy Bench,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_102/600/600
PwSaPNIUbIqlAsmXUbVK,Cozy Bench,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_172/600/600
ygh4lF2A5fJSgK2Ot3Jp,Cozy Bench,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_178/600/600
YRMa2MrpePewrUwK3QYJ,Cozy Bench,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_108/600/600
5HvlSDZ0FaoEO2w7aXYF,Cozy Canvas Art,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_4/600/600
JGEloy7I8aMrO4Mg6FCt,Cozy Canvas Art,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_152/600/600
Nay2YSWy8F2gPd1TyGnx,Cozy Canvas Art,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_184/600/600
pgHv0X2IkFFJck1sZuna,Cozy Canvas Art,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_40/600/600
sANdiIo70GH6BVcC8qAe,Cozy Ceramic Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_51/600/600
x79aYcOmmgWlVddIfXtg,Cozy Ceramic Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_168/600/600
EfPa779vIfB8tq6x7FwR,Cozy Coffee Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Coffee%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_150/600/600
ezHm8QS7zTYU0j7RaAEn,Cozy Coffee Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Coffee%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_116/600/600
pWmcfHd54WF1iPy6H6j5,Cozy Console Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_72/600/600
vMmABeRc75sPqtMp1QXU,Cozy Console Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_147/600/600
PE55ozLPYpmVboSJyGFs,Cozy Duvet Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Duvet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_61/600/600
YtVL29nE6xDf7KoineFM,Cozy Duvet Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Duvet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_85/600/600
NIu51t1CmhkGT5NXouL8,Cozy Floor Lamp,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Floor%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_147/600/600
Mepy65gYgwMOaXyCRKNJ,Cozy Framed Print,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_6/600/600
n7CixAyzX7ApsDEarXMx,Cozy Framed Print,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_164/600/600
NoKD2XdFMWO4LETAfixS,Cozy Framed Print,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_49/600/600
djCJPyOs5GB8tpqx4XNo,Cozy Indoor Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_128/600/600
dLvA7L7anaF7FT6o98aX,Cozy Indoor Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_78/600/600
SnJ5ymEZtgCnv65nPykL,Cozy Indoor Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_163/600/600
Mez6DrfwXhV2ax9r4u2t,Cozy Kitchen Decor,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_192/600/600
VtFWEfuFumwsNuE4Awnx,Cozy Kitchen Decor,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_119/600/600
3jCrenVGzmN4a4gdgSOF,Cozy Organizer,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Organizer%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_149/600/600
baEYmrocQmXI8mfbLPN9,Cozy Organizer,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Organizer%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_111/600/600
LDRTDGuqUeVfCRC55ko7,Cozy Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_199/600/600
s9BJGctrmU3MyJDFxRV1,Cozy Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_193/600/600
gmgVpmsOPqtsGXiHMhMH,Cozy Pillow Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_1/600/600
hPSW87SjLMTvm4rK6uES,Cozy Pillow Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_51/600/600
Kgb9zDaaMSdrVFIEbEgU,Cozy Pillow Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_11/600/600
7nbrSWjG1EL3ZPZhFo4S,Cozy Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_174/600/600
qhrS6WY8NksMJsPK3833,Cozy Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_181/600/600
yBsVBkfgGke9FwU94FGX,Cozy Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_91/600/600
ZgYmLLJ39JJ8Rv2Suuis,Cozy Round Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Round%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_185/600/600
eiD5VtLMP1w0FsuRPvKl,Cozy Serving Tray,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_99/600/600
KCJ1sVhx7Z0ucA1dJ2kn,Cozy Serving Tray,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_197/600/600
nu9kOptvs4WUH4NquOBh,Cozy Sheet Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_86/600/600
O6jxpN8pF8oi349mpfIS,Cozy Sheet Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_131/600/600
68AZTsMnHgF8i0HJxih8,Cozy Shelf Unit,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Shelf%20Unit%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_65/600/600
Oq56hkVTLzwF1jUEVWpY,Cozy Shelf Unit,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Shelf%20Unit%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_67/600/600
LF2LvGG71HjoINbYdsiO,Cozy Side Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Side%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_124/600/600
kgEoasLlGQxjOyb2CYhw,Cozy Stool,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Stool%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_126/600/600
yEsGIyEAHZSoeV1dpETp,Cozy Storage Basket,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Storage%20Basket%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_69/600/600
zRt4RRfydDeROu5O6BXh,Cozy Storage Basket,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Storage%20Basket%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_87/600/600
dJJLDx6BcOxxyI5ShA6R,Cozy Throw Blanket,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding,https://picsum.photos/seed/bedding_02/600/600
q1vKaqkFam60f0CNhgn4,Cozy Throw Blanket,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding,https://picsum.photos/seed/bedding_02/600/600
7pMmtKvfIrfzREElATdH,Cozy Vanity Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_52/600/600
A7PeBUvoCb3brse6q1lC,Cozy Vanity Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_2/600/600
MJSrMsHBpYHx0KpQhtmX,Cozy Vanity Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_22/600/600
nxz00imXbyok2gm230LZ,Cozy Vanity Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_162/600/600
PA2B42hxNlju4Tno7P0f,Cozy Vanity Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_24/600/600
DngeAvI1WWuy5xKPjuOs,Cozy Wall Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_168/600/600
yy8vYUaGNhu3pxcdQgfe,Cozy Wall Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_133/600/600
fsIp7mcV3guTdDuZRsC6,Cozy Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_29/600/600
NBopzWeb2rJGGKrAKuz0,Cozy Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_196/600/600
EIrCkLro1BTxMCzovh4m,Cozy Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_140/600/600
uRPSChzx44qoTNZeSagW,Cozy Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_84/600/600
Uvao2qupXiHlzErPF5V5,Cozy Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_92/600/600
YkhHPWxGxKgxvqTUhTry,Cozy Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Cozy%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_8/600/600
FEQ7GCTJ4WrAcLtkCIZZ,Entryway Shoe Cabinet,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Entryway%20Shoe%20Cabinet%20SwipeShop%20Studio%20Storage,https://picsum.photos/seed/storage_03/600/600
Oypy1o6XAQXLNLDpnAlS,Entryway Shoe Cabinet,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Entryway%20Shoe%20Cabinet%20SwipeShop%20Studio%20Storage,https://picsum.photos/seed/storage_03/600/600
Eqz5YKYwFoOdlcqjIi40,Faux Olive Tree,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Faux%20Olive%20Tree%20SwipeShop%20Studio%20Plants,https://picsum.photos/seed/plants_01/600/600
ZDHJpHAXW7JRObMDAKxl,Faux Olive Tree,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Faux%20Olive%20Tree%20SwipeShop%20Studio%20Plants,https://picsum.photos/seed/plants_01/600/600
iY3yCH7AFRM56AqBZ641,Full Length Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Full%20Length%20Mirror%20SwipeShop%20Studio%20Mirrors,https://picsum.photos/seed/mirrors_02/600/600
NO4fMMQsrhDAW05aA40e,Full Length Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Full%20Length%20Mirror%20SwipeShop%20Studio%20Mirrors,https://picsum.photos/seed/mirrors_02/600/600
BYmMOYmOWhlXTiLneaSM,Hanging Plant Pot,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Hanging%20Plant%20Pot%20SwipeShop%20Studio%20Plants,https://picsum.photos/seed/plants_03/600/600
u0Lji1uGGXbie6wREWFE,Hanging Plant Pot,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Hanging%20Plant%20Pot%20SwipeShop%20Studio%20Plants,https://picsum.photos/seed/plants_03/600/600
CBz1PpqW14by4dXjK2HJ,Landscape Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Landscape%20Poster%20SwipeShop%20Studio%20Wall%20Art,https://picsum.photos/seed/wall_art_03/600/600
uiPLoMbzmPgxpuIZXhSu,Landscape Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Landscape%20Poster%20SwipeShop%20Studio%20Wall%20Art,https://picsum.photos/seed/wall_art_03/600/600
CbR2KgXzl8n4eStIVvQz,Linen Duvet Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Linen%20Duvet%20Set%20SwipeShop%20Studio%20Bedding,https://picsum.photos/seed/bedding_01/600/600
YvletTVSb4y2V93At3zs,Linen Duvet Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Linen%20Duvet%20Set%20SwipeShop%20Studio%20Bedding,https://picsum.photos/seed/bedding_01/600/600
fNN2SOFYrI2xTCnC0C3K,Minimal Area Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_35/600/600
KGZPWTXWk7fTo9agooN6,Minimal Area Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_76/600/600
amZQpAM0J3fwFKjVvT8J,Minimal Bar Stool,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Bar%20Stool%20SwipeShop%20Studio%20Seating,https://picsum.photos/seed/seating_03/600/600
gMOhJXi13l71tuAqNWfa,Minimal Bar Stool,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Bar%20Stool%20SwipeShop%20Studio%20Seating,https://picsum.photos/seed/seating_03/600/600
9vnngoq5Ey0CLrswiJFg,Minimal Bench,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_180/600/600
LE9HwXcUQqeTSAesuZfV,Minimal Bench,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_176/600/600
m6QAYBAoRJQvautJGjkY,Minimal Canister Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Canister%20Set%20SwipeShop%20Studio%20Kitchen%20Decor,https://picsum.photos/seed/kitchen_01/600/600
OuxOf0wevbdPagSL3ypJ,Minimal Canister Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Canister%20Set%20SwipeShop%20Studio%20Kitchen%20Decor,https://picsum.photos/seed/kitchen_01/600/600
DSFyY4qR3I8pXVYKt3C1,Minimal Ceramic Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_183/600/600
qb5Zv4DHwWkhWtxOhnU9,Minimal Ceramic Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_132/600/600
5upfzXXsGsKdnwLTrmR1,Minimal Coffee Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Coffee%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_39/600/600
9WvH9C3o7Mprjqogh42d,Minimal Console Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Console%20Table%20SwipeShop%20Studio%20Tables,https://picsum.photos/seed/tables_03/600/600
UX2hJPJ7nSG8esrSTgHu,Minimal Console Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Console%20Table%20SwipeShop%20Studio%20Tables,https://picsum.photos/seed/tables_03/600/600
lq03ExezvsstV7xEncDi,Minimal Floor Lamp,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Floor%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_35/600/600
7SdJ91CScknwY505lNT1,Minimal Framed Print,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_188/600/600
QPEWqiPsXLBNioN5HhTX,Minimal Framed Print,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_111/600/600
SQOHrDkjXbdGNvuBkEtf,Minimal Framed Print,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_143/600/600
nyLBIxbTpxtUzI9TQNpQ,Minimal Indoor Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_138/600/600
PJ2Ap78oZWlZt9IY5rVm,Minimal Indoor Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_33/600/600
rVsYdR2MgFKJ7JeT8jrM,Minimal Indoor Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_195/600/600
c2C0u6TEnrNktMtkOb9r,Minimal Kitchen Decor,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_56/600/600
iPdmTP3FQATwWPwNlXd4,Minimal Kitchen Decor,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_145/600/600
N3ybuj7bEu4mF1Zj85lM,Minimal Line Art Set (2-pack),Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art,https://picsum.photos/seed/wall_art_02/600/600
NRGTGdTScA6VdUBh63PG,Minimal Line Art Set (2-pack),Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art,https://picsum.photos/seed/wall_art_02/600/600
879mM2ZfJNtaYbH1ErWp,Minimal Organizer,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Organizer%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_142/600/600
k3Ioxuhn51vAJsBYguXt,Minimal Organizer,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Organizer%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_125/600/600
K0pANLIg63aqCvJZn5BG,Minimal Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_60/600/600
